insee_code;school_name;secteur;ips_score
13202;ECOLE ELEMENTAIRE MAJOR;public;76.4
13214;ECOLE ELEMENTAIRE MERLAN;public;91.7
13211;ECOLE ELEMENTAIRE POMME HECKEL;public;76.1
13216;ECOLE ELEMENTAIRE SAINT ANDRE CONDORCET;public;80.0
13209;ECOLE PRIMAIRE VALMONT REDON;public;120.3
13056;ECOLE ELEMENTAIRETOURREL;public;105.3
13056;ECOLE ELEMENTAIRE JEAN JAURES 1;public;94.0
13056;ECOLE PRIMAIRE CARRO;public;115.1
13057;ECOLE PRIMAIRE MARIE MAURON;public;116.2
13059;ECOLE ELEMENTAIRE JULES FERRY;public;117.7
13060;ECOLE ELEMENTAIRE VIRGILE ARENE;public;115.7
13062;ECOLE ELEMENTAIRE MIMET VILLAGE;public;137.6
13065;ECOLE ELEMENTAIRE LOUIS PASTEUR;public;110.0
13067;ECOLE ELEMENTAIRE D ORGON;public;86.7
13070;ECOLE ELEMENTAIRE PIERRE BROSSOLETTE;public;110.5
13075;ECOLE ELEMENTAIRE ROBERT DEBRE;public;118.0
13077;ECOLE PRIMAIRE LES ARCADES LOUIS AZEMARD;public;104.9
13078;ECOLE ELEMENTAIRE PAUL ELUARD;public;87.1
13081;ECOLE ELEMENTAIRE MARCEL PAGNOL;public;102.9
13094;ECOLE ELEMENTAIRE MIXTE;public;111.1
13095;ECOLE PRIMAIRE SAINT MARC JAUMEGARDE;public;137.9
13097;ECOLE PRIMAIRE CAPHAN;public;116.3
13100;ECOLE ELEMENTAIRE DE L ARGELIER;public;103.2
13105;ECOLE ELEMENTAIRE JEAN MOULIN 1;public;98.9
13112;ECOLE ELEMENTAIRE JEAN GIONO;public;130.8
13113;ECOLE ELEMENTAIRE MAURICE PLANTIER;public;126.7
13113;ECOLE ELEMENTAIRE MARCEL PAGNOL;public;129.8
13117;ECOLE ELEMENTAIRE VICTOR MARTIN;public;112.2
13001;ECOLE ELEMENTAIRE FENOUILLERES;public;124.6
13001;ECOLE ELEMENTAIRE D APPLICATION ALBERIC LAURENT;public;130.5
13001;ECOLE ELEMENTAIRE EDOUARD PEISSON;public;129.0
13213;ECOLE ELEMENTAIRE BOUGE;public;70.7
13054;ECOLE ELEMENTAIRE ALBERT CAMUS;public;74.6
13204;ECOLE ELEMENTAIRE D APPLICATION CHARTREUX EUGENE CAS 2;public;85.8
13203;ECOLE ELEMENTAIRE PEYSSONNEL 1;public;80.2
13203;ECOLE ELEMENTAIRE PEYSSONNEL 2;public;79.3
13215;ECOLE ELEMENTAIRE NOTRE DAME LIMITE LES FABRETTES;public;107.9
13005;ECOLE ELEMENTAIRE LA TOURTELLE;public;95.9
13204;ECOLE PRIMAIRE PRIVEE CHEVREUL BLANCARDE;privé sous contrat;140.9
13204;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH MADELEINE;privé sous contrat;133.8
13201;ECOLE PRIMAIRE PRIVEE NOTRE DAME SAINT THEODORE;privé sous contrat;96.5
13205;ECOLE PRIMAIRE PRIVEE SAINT MICHEL;privé sous contrat;137.6
13214;ECOLE PRIMAIRE PRIVEE TOUR SAINTE;privé sous contrat;110.6
13041;ECOLE ELEMENTAIRE LUCIE AUBRAC;public;105.5
13028;ECOLE ELEMENTAIRE ROGER LE GUEREC;public;118.4
13039;ECOLE ELEMENTAIRE MICHEL GERACHIOS;public;103.6
13015;ECOLE ELEMENTAIRE LA SALLE;public;134.9
13001;ECOLE PRIMAIRE PRIVEE SAINTE GENEVIEVE;privé sous contrat;147.0
13208;ECOLE PRIMAIRE PRIVEE SAINTE BERNADETTE;privé sous contrat;138.4
13209;ECOLE PRIMAIRE PRIVEE PASTRE GRANDE BASTIDE;privé sous contrat;126.6
13210;ECOLE PRIMAIRE PRIVEE SAINTE MARIE SAINTE MARIE 11 RUE GABRIEL FAURE;privé sous contrat;122.3
13205;ECOLE PRIMAIRE PRIVEE CHEVREUL CHAMPAVIER;privé sous contrat;132.7
13206;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE LA PAIX;privé sous contrat;137.8
13213;ECOLE PRIMAIRE PRIVEE SEVIGNE;privé sous contrat;124.3
13066;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;115.4
13083;ECOLE PRIMAIRE PRIVEE ALPILLES DURANCE;privé sous contrat;114.8
13054;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;privé sous contrat;119.6
13053;ECOLE PRIMAIRE PRIVEE SAINT MICHEL;privé sous contrat;129.7
13210;ECOLE ELEMENTAIRE SAINT LOUP CENTRE;public;101.8
13214;ECOLE ELEMENTAIRE CANET JEAN JAURES;public;70.0
13001;ECOLE ELEMENTAIRE JACQUES PREVERT;public;83.8
13117;ECOLE ELEMENTAIRE JEAN JACQUES ROUSSEAU;public;76.0
13005;ECOLE ELEMENTAIRE NELSON MANDELA;public;85.1
13078;ECOLE ELEMENTAIRE ROMAIN ROLLAND;public;80.4
13103;ECOLE ELEMENTAIRE BASTIDE HAUTE;public;75.4
13211;ECOLE ELEMENTAIRE POMME SAINTE MADELEINE;public;96.1
13209;ECOLE ELEMENTAIRE SOUDE;public;73.8
13117;ECOLE ELEMENTAIRE MARTINE MORIN;public;106.2
13117;ECOLE ELEMENTAIRE PRAIRIAL;public;112.6
13039;ECOLE ELEMENTAIRE GILBERT DEL CORSO;public;105.2
13014;ECOLE ELEMENTAIRE PAUL LANGEVIN;public;73.4
13117;ECOLE ELEMENTAIRE FRANCINE CLARET MATEOS;public;110.8
13051;ECOLE PRIMAIRE VAL DE SIBOURG;public;122.0
13050;ECOLE ELEMENTAIRE VINCENT VAN GOGH;public;126.5
13047;ECOLE ELEMENTAIRE PIERRE MENDES FRANCE;public;87.2
13041;ECOLE ELEMENTAIRE CHATEAU PITTY;public;89.7
13212;ECOLE PRIMAIRE PRIVEE HAMASKAINE;privé sous contrat;118.7
13110;ECOLE ELEMENTAIRE VICTOR HUGO;public;115.1
13054;ECOLE ELEMENTAIRE MARCEL PAGNOL;public;116.2
13069;ECOLE PRIMAIRE PLAN DE CLAVEL;public;122.3
13215;ECOLE ELEMENTAIRE ARENC BACHAS EXTERIEUR;public;65.0
13040;ECOLE PRIMAIRE LA ROQUE MARTINE;public;130.9
13215;ECOLE PRIMAIRE PUBLIQUE ANDRE ALLAR;public;83.8
13202;ECOLE ELEMENTAIRE MADRAGUE VILLE ODDO;public;70.1
13043;ECOLE ELEMENTAIRE MARIE MAURON;public;103.8
13043;ECOLE ELEMENTAIRE NELSON MANDELA;public;107.8
13103;ECOLE PRIMAIRE ARNAUD BELTRAME;public;105.6
13202;ECOLE ELEMENTAIRE PUBLIQUE ANTOINE DE RUFFI;public;74.8
14327;ECOLE PRIMAIRE CAMILLE BLAISOT;public;79.7
14714;ECOLE PRIMAIRE;public;98.8
14465;ECOLE PRIMAIRE LES PRES VERTS;public;118.1
14672;ECOLE PRIMAIRE;public;97.2
2B207;ECOLE ELEMENTAIRE FOLELLI;public;94.4
2B286;ECOLE PRIMAIRE SORBO OCAGNANO;public;94.2
2B042;ECOLE ELEMENTAIRE REVINCO D ANTONIOTTI BORGO;public;103.7
2B148;ECOLE PRIMAIRE MARANA LUCCIANA;public;108.2
2B224;ECOLE PRIMAIRE PIETRACORBARA;public;105.1
97109;ECOLE PRIMAIRE LUCE JOSEPH;public;89.7
97101;ECOLE PRIMAIRE CHAZEAU DOUBS;public;84.3
97125;ECOLE ELEMENTAIRE CHRISTIAN GOBERT;public;109.1
97126;ECOLE PRIMAIRE LEOPOLD LUBINO;public;73.7
97101;ECOLE PRIMAIRE JOSEPH THEODORE FAUSTIN 1;public;91.5
97128;ECOLE PRIMAIRE RICHARD PIERROT;public;109.2
97132;ECOLE PRIMAIRE SCHOELCHER;public;98.0
97129;ECOLE PRIMAIRE BOURG 2 STE ROSE;public;94.0
97115;ECOLE PRIMAIRE BOURG 2 LAMENTIN;public;86.1
97112;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;101.2
97124;ECOLE PRIMAIRE PRIVEE EXTERNAT SAINT JOSEPH DE CLUNY;privé sous contrat;125.2
97101;ECOLE PRIMAIRE PRIVEE MASSABIELLE II;privé sous contrat;128.0
97101;ECOLE PRIMAIRE CARAQUE;public;86.3
97116;ECOLE PRIMAIRE LABUTHIE ACHILLE;public;87.3
97118;ECOLE PRIMAIRE MONTEBELLO;public;116.1
97124;ECOLE PRIMAIRE LOUIS CHALCOL;public;99.8
97116;ECOLE PRIMAIRE HYPPOLITE COCLES;public;100.2
97113;ECOLE PRIMAIRE LAZARE ARMAND;public;90.0
97101;ECOLE PRIMAIRE CARENAGE;public;73.9
97801;ECOLE PRIMAIRE CHOISY EMILE;public;89.2
97120;ECOLE ELEMENTAIRE RAPHAEL JOLIVIERE 1;public;91.6
97120;ECOLE ELEMENTAIRE PUBLIQUE AMEDEE FENGAROL;public;94.0
97201;ECOLE ELEMENTAIRE AJOUPA BOUILLON;public;81.7
97207;ECOLE PRIMAIRE AUGUSTE BRAILLON;public;101.9
97209;ECOLE ELEMENTIRE CHATEAUBOEUF A THEODORE BURNET;public;96.9
97209;ECOLE PRIMAIRE EUGENE REVERT;public;119.5
97209;ECOLE ELEMENTAIRE SABINE ANDRIVON MILTON (EX SAINTE THERESE B);public;81.0
97212;ECOLE PRIMAIRE DUMAINE;public;95.9
97213;ECOLE ELEMENTAIRE LAMENTIN D PLACE D ARMES;public;107.6
97233;ECOLE PRIMAIRE;public;109.9
97220;ECOLE PRIMAIRE LA RENEE;public;97.8
97222;ECOLE ELEMENTAIRE EDOUARD DELEPINE;public;98.5
97224;ECOLE PRIMAIRE FIRMIN LUC CAYOL DURAND;public;102.8
97225;ECOLE ELEMENTAIRE SAINT PIERRE B LOUIS PHILEMOND MONTOUT;public;76.4
97229;ECOLE PRIMAIRE ANSE MADAME B;public;114.0
97209;ECOLE PRIMAIRE PRIVEE EXTERNAT NOTRE DAME DE REDOUTE;privé sous contrat;129.0
97209;ECOLE PRIMAIRE PRIVEE KERLYS;privé sous contrat;115.0
97209;ECOLE ELEMENTAIRE SAINTE THERESE A DANIEL PIDERY;public;74.8
97215;ECOLE PRIMAIRE MACOUBA;public;65.3
97306;ECOLE ELEMENTAIRE EMMANUEL BELLONY;public;67.6
97302;ECOLE ELEMENTAIRE EDMARD MALACARNET;public;88.2
97312;ECOLE ELEMENTAIRE ULRICH SOPHIE;public;85.1
97302;ECOLE ELEMENTAIRE RENE BARTHELEMI;public;74.8
97302;ECOLE PRIMAIRE PRIVEE ADVENTISTE LA PERSEVERANCE;privé sous contrat;104.3
97309;ECOLE ELEMENTAIRE JACQUES LONY;public;111.1
97307;ECOLE ELEMENTAIRE GUIMANMIN;public;88.7
97357;ECOLE PRIMAIRE MONFINA;public;70.1
97307;ECOLE ELEMENTAIRE DE ROCHAMBEAU;public;89.4
97309;ECOLE ELEMENTAIRE ELVINA LIXEF;public;93.1
97412;ECOLE PRIMAIRE PUBLIQUE BAS DE JEAN PETIT;public;71.2
97411;ECOLE ELEMENTAIRE LEON DIERX;public;118.2
97414;ECOLE PRIMAIRE ALBERT CAMUS;public;78.7
97414;ECOLE PRIMAIRE HEGESIPPE HOARAU;public;81.2
97415;ECOLE PRIMAIRE PUBLIQUE LOUISE PAYET;public;77.3
97415;ECOLE PRIMAIRE TAN ROUGE CENTRE;public;88.9
97415;ECOLE ELEMENTAIRE PUBLIQUE GUILLAUME CENTRE;public;81.9
97415;ECOLE ELEMENTAIRE PUBLIQUE ALIETTE HORTENSE;public;82.1
97415;ECOLE ELEMENTAIRE PUBLIQUE ERMITAGE LES BAINS;public;113.3
97416;ECOLE ELEMENTAIRE PUBLIQUE EUGENE DAYOT;public;83.0
97415;ECOLE ELEMENTAIRE PUBLIQUE EUGENE DAYOT;public;88.2
97416;ECOLE ELEMENTAIRE EDMOND ALBIUS;public;76.8
97420;ECOLE PRIMAIRE LES HIRONDELLES;public;72.1
97422;ECOLE ELEMENTAIRE PUBLIQUE 17EME KM;public;81.9
97422;ECOLE PRIMAIRE PUBLIQUE PAUL ODILIEN PICARD;public;84.6
97422;ECOLE PRIMAIRE PUBLIQUE PETIT TAMPON;public;82.7
97423;ECOLE PRIMAIRE PUBLIQUE GRANDE RAVINE;public;79.0
97419;ECOLE ELEMENTAIRE CENTRE SAINTE ROSE;public;76.8
97411;ECOLE PRIMAIRE PRIVEE IRIS HOARAU;privé sous contrat;129.7
97412;ECOLE PRIMAIRE PRIVEE CATHOLIQUE SAINTE ANNE;privé sous contrat;95.4
97411;ECOLE PRIMAIRE PUBLIQUE BELLEPIERRE;public;109.8
97407;ECOLE ELEMENTAIRE PUBLIQUE EUGENE DAYOT;public;68.2
97417;ECOLE PRIMAIRE BASSE VALLEE;public;70.9
97415;ECOLE PRIMAIRE LES PALMISTES;public;74.6
97409;ECOLE PRIMAIRE RAYMOND ALLARD;public;72.6
97411;ECOLE ELEMENTAIRE LES BADAMIERS;public;92.7
97416;ECOLE ELEMENTAIRE PUBLIQUE LOUIS ARAGON;public;67.5
97415;ECOLE ELEMENTAIRE PUBLIQUE FLEURIMONT 2;public;84.3
97411;ECOLE ELEMENTAIRE PUBLIQUE CENTRALE;public;83.0
97422;ECOLE ELEMENTAIRE PUBLIQUE LOUIS CLERC FONTAINE;public;98.0
97409;ECOLE PRIMAIRE PUBLIQUE MARIE JEAN JACQUES EVE;public;71.4
97414;ECOLE ELEMENTAIRE PUBLIQUE RENE PERIANAYAGOM;public;70.3
97414;ECOLE ELEMENTAIRE PUBLIQUE PAUL SALOMON II;public;75.5
97601;ECOLE ELEMENTAIRE DE ACOUA 1;public;96.1
97606;ECOLE ELEMENTAIRE CHIRONGUI 1;public;83.2
97609;ECOLE PRIMAIRE PUBLIQUE KANI KELI;public;85.1
97606;ECOLE ELEMENTAIRE DE POROANI 1 BAMBANSOUF;public;87.0
97617;ECOLE PRIMAIRE PUBLIQUE TSINGONI;public;87.4
01001;ECOLE PRIMAIRE;public;104.5
01113;ECOLE PRIMAIRE;public;100.2
01038;ECOLE PRIMAIRE;public;114.6
01175;ECOLE PRIMAIRE;public;92.1
01195;ECOLE PRIMAIRE;public;115.1
01196;ECOLE PRIMAIRE;public;109.7
01249;ECOLE PRIMAIRE GROUPE SCOLAIRE DU CENTRE;public;124.5
01053;ECOLE PRIMAIRE CHARLES JARRIN;public;85.4
01004;ECOLE PRIMAIRE JEAN DE PARIS;public;94.1
01033;ECOLE PRIMAIRE ARLOD;public;80.6
01380;ECOLE ELEMENTAIRE;public;91.1
01431;ECOLE PRIMAIRE;public;111.0
01043;ECOLE ELEMENTAIRE;public;128.4
01283;ECOLE ELEMENTAIRE PUBLIQUE L EGLISETTE;public;72.2
01065;ECOLE PRIMAIRE LES CONDAMINES;public;112.8
01032;LE CHAT BOTTE;public;100.3
01064;ECOLE PRIMAIRE;public;101.2
01336;ECOLE PRIMAIRE;public;101.2
01025;ECOLE PRIMAIRE PUBLIQUE PAUL PAINLEVE;public;110.2
01354;ECOLE PRIMAIRE PUBLIQUE BOBY LAPOINTE;public;110.8
02073;ECOLE PRIMAIRE;public;86.3
02085;ECOLE PRIMAIRE;public;103.3
02089;ECOLE PRIMAIRE HEROU PASTEUR;public;108.1
02173;ECOLE ELEMENTAIRE LA RESIDENCE;public;76.4
02002;ECOLE PRIMAIRE;public;96.4
02013;ECOLE PRIMAIRE;public;93.1
02049;ECOLE PRIMAIRE;public;111.9
02279;ECOLE PRIMAIRE CHARLES BOURGEOIS;public;103.8
02288;ECOLE ELEMENTAIRE;public;79.2
02303;ECOLE PRIMAIRE;public;126.2
02318;ECOLE PRIMAIRE N FORTEZ G MASSET;public;89.4
02408;ECOLE ELEMENTAIRE SAINT EXUPERY;public;73.1
02439;ECOLE PRIMAIRE JACQUES PELLETIER;public;91.1
02352;ECOLE PRIMAIRE;public;90.7
02361;ECOLE PRIMAIRE GODIN;public;80.0
02361;ECOLE PRIMAIRE ALBERT SCHWEITZER;public;88.2
02374;ECOLE PRIMAIRE R GERARD;public;90.0
02706;ECOLE ELEMENTAIRE;public;96.8
02722;ECOLE ELEMENTAIRE SAINT CREPIN;public;99.3
02738;ECOLE ELEMENTAIRE ROOSEVELT;public;75.1
02781;ECOLE PRIMAIRE;public;101.3
02532;ECOLE PRIMAIRE;public;102.3
02560;ECOLE ELEMENTAIRE;public;94.3
02571;ECOLE ELEMENTAIRE PIERRE ELIE FERRIER;public;108.6
02581;ECOLE ELEMENTAIRE;public;99.9
02209;ECOLE PRIMAIRE;public;94.1
02242;ECOLE PRIMAIRE;public;100.7
02798;ECOLE PRIMAIRE;public;98.1
02827;ECOLE ELEMENTAIRE;public;85.8
02028;ECOLE ELEMENTAIRE JACQUES CAMUS;public;99.8
02014;ECOLE PRIMAIRE;public;100.9
02110;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;privé sous contrat;102.0
02321;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH NOTRE DAME;privé sous contrat;109.5
02738;ECOLE PRIMAIRE PRIVEE DE L IMMACULEE CONCEPTION;privé sous contrat;101.0
02476;ECOLE PRIMAIRE;public;74.2
02758;ECOLE PRIMAIRE RAYMOND GENTY;public;105.4
02165;ECOLE ELEMENTAIRE MAURICE PRAT;public;99.9
02110;ECOLE PRIMAIRE GASTON COSTEAUX;public;90.2
02168;ECOLE PRIMAIRE JUGE MAGNAUD;public;98.1
02239;ECOLE PRIMAIRE LES HIRONDELLES;public;98.2
02264;ECOLE PRIMAIRE;public;82.5
02381;ECOLE ELEMENTAIRE GEORGES CLEMENCEAU;public;71.2
02290;ECOLE ELEMENTAIRE;public;93.8
02408;ECOLE ELEMENTAIRE ZAC ILE DE FRANCE;public;86.5
02580;ECOLE PRIMAIRE;public;94.9
02018;ECOLE ELEMENTAIRE CARRIER BELLEUSE;public;91.0
02691;ECOLE ELEMENTAIRE PARINGAULT;public;80.3
02126;ECOLE PRIMAIRE VICTOR HUGO;public;91.5
02691;ECOLE PRIMAIRE MARIA MONTESSORI GEORGES BACHY;public;79.4
02381;ECOLE PRIMAIRE DU CENTRE;public;84.8
02408;ECOLE PRIMAIRE ARDON;public;115.1
02805;ECOLE PRIMAIRE JEAN MACE;public;92.3
03253;ECOLE PRIMAIRE;public;99.7
03251;ECOLE ELEMENTAIRE;public;87.9
03240;ECOLE PRIMAIRE;public;94.0
03236;ECOLE ELEMENTAIRE LES AURES;public;85.0
03236;ECOLE ELEMENTAIRE CHARLES LOUIS PHILIPPE;public;88.4
03265;ECOLE PRIMAIRE;public;95.8
03290;ECOLE PRIMAIRE HENRI MATISSE;public;107.2
03185;ECOLE ELEMENTAIRE JEAN RENOIR;public;96.5
03190;ECOLE ELEMENTAIRE JEAN MACE;public;100.0
03197;ECOLE ELEMENTAIRE;public;103.8
03185;ECOLE ELEMENTAIRE JEAN RACINE;public;72.9
03154;ECOLE ELEMENTAIRE;public;88.7
03155;GPE SCOLAIRE LURCY LEVIS;public;88.4
03168;ECOLE PRIMAIRE;public;93.5
03173;ECOLE PRIMAIRE;public;98.2
03310;ECOLE ELEMENTAIRE GEORGES MECHIN;public;104.2
03298;ECOLE ELEMENTAIRE GEORGE SAND;public;86.2
03305;ECOLE PRIMAIRE;public;98.6
03082;ECOLE PRIMAIRE SIMONE VEIL;public;91.4
03084;ECOLE PRIMAIRE;public;97.9
03118;ECOLE ELEMENTAIRE JEAN JAURES;public;97.2
03138;ECOLE ELEMENTAIRE G GIRAUD;public;92.6
03090;ECOLE ELEMENTAIRE;public;93.3
03099;ECOLE ELEMENTAIRE;public;92.5
03103;ECOLE PRIMAIRE MARLENE JOBERT;public;88.9
03110;ECOLE PRIMAIRE;public;99.2
03040;ECOLE PRIMAIRE;public;109.6
03043;ECOLE PRIMAIRE C GILLIOPPE;public;97.7
03044;ECOLE PRIMAIRE GROUPE SCOLAIRE DE BRUGHEAS;public;102.3
03046;ECOLE SAMUEL PATY;public;90.0
03007;ECOLE ELEMENTAIRE;public;106.9
03010;ECOLE PRIMAIRE;public;91.7
03013;ECOLE ELEMENTAIRE JEAN MOULIN;public;103.7
03185;ECOLE ELEMENTAIRE PRIVEE NOTRE DAME;privé sous contrat;107.2
03185;ECOLE ELEMENTAIRE PRIVEE SAINTE PHILOMENE;privé sous contrat;119.9
03186;ECOLE ELEMENTAIRE PRIVEE SAINTE THERESE;privé sous contrat;107.4
03254;ECOLE ELEMENTAIRE PRIVEE NOTRE DAME DES VICTOIRES;privé sous contrat;112.2
03321;ECOLE ELEMENTAIRE PRIVEE SAINT PIERRE;privé sous contrat;103.4
03202;ECOLE PRIMAIRE;public;91.9
04013;ECOLE PRIMAIRE;public;111.0
04036;GROUPE SCOLAIRE MARCEL ROUX;public;110.6
04039;ECOLE ELEMENTAIRE SALINAE;public;101.2
04065;ECOLE PRIMAIRE;public;97.4
04068;ECOLE PRIMAIRE;public;108.5
04070;ECOLE PRIMAIRE J REINACH;public;96.6
04070;ECOLE PRIMAIRE GAUBERT;public;117.7
04070;ECOLE PRIMAIRE FELIX ESCLANGON LA SEBE;public;107.3
04070;ECOLE PRIMAIRE PRIVEE CATHOLIQUE SACRE COEUR;privé sous contrat;112.7
04112;ECOLE PRIMAIRE LES PLANTIERS;public;77.2
04162;ECOLE PRIMAIRE;public;109.4
04192;ECOLE PRIMAIRE LA GRANDE OURSE;public;121.7
64314;IKASTOLA OZTIBARREKO;privé sous contrat;122.1
65035;ECOLE ELEMENTAIRE;public;103.1
01014;ECOLE ELEMENTAIRE LE PLANET;public;81.6
01181;ECOLE PRIMAIRE;public;101.3
01283;ECOLE ELEMENTAIRE PASTEUR SUD;public;73.7
01073;ECOLE PRIMAIRE ANNE MARIE LAGRANGE;public;104.7
01453;ECOLE ELEMENTAIRE;public;116.0
01024;ECOLE PRIMAIRE PRIVEE;privé sous contrat;107.6
01261;ECOLE PRIMAIRE;public;119.4
01124;ECOLE PRIMAIRE;public;102.9
01306;ECOLE PRIMAIRE;public;93.5
01134;ECOLE PRIMAIRE;public;104.5
01203;ECOLE PRIMAIRE;public;109.0
01258;ECOLE PRIMAIRE;public;115.2
01160;ECOLE PRIMAIRE PRIVEE SAINT VINCENT;privé sous contrat;139.5
01243;ECOLE PRIMAIRE;public;121.4
01060;ECOLE ELEMENTAIRE PUBLIQUE;public;108.6
01089;ECOLE PRIMAIRE;public;109.3
01379;ECOLE PRIMAIRE;public;108.7
01216;ECOLE PRIMAIRE;public;103.8
01155;ECOLE ELEMENTAIRE;public;106.6
01357;ECOLE PRIMAIRE;public;94.5
01034;ECOLE ELEMENTAIRE JEAN FERRAT;public;89.5
01239;ECOLE PRIMAIRE;public;106.3
01125;ECOLE PRIMAIRE;public;106.6
01241;ECOLE PRIMAIRE;public;121.3
01408;ECOLE PRIMAIRE;public;109.5
01254;ECOLE PRIMAIRE;public;121.5
01199;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;112.1
01231;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;103.7
01249;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;126.7
01263;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;118.9
01269;ECOLE PRIMAIRE PRIVEE SAINTE THERESE;privé sous contrat;111.0
01322;ECOLE PRIMAIRE PRIVEE JEANNE D ARC;privé sous contrat;131.5
01029;ECOLE ELEMENTAIRE;public;107.1
01402;ECOLE PRIMAIRE;public;101.9
01199;ECOLE CHARLES JULIET;public;112.4
01053;ECOLE PRIMAIRE SAINT EXUPERY;public;80.4
01265;ECOLE ELEMENTAIRE PUBLIQUE;public;84.1
01389;ECOLE PRIMAIRE;public;99.6
01275;ECOLE PRIMAIRE PIERRE RACINE;public;135.4
01354;ECOLE ELEMENTAIRE LE JURA;public;110.9
01240;ECOLE PRIMAIRE;public;108.0
01157;ECOLE ROLAND VITTE;public;120.1
01152;RPI ECHALLON BELLEYDOUX ECOLE DE LA SEMINE;public;114.5
01426;ECOLE PRIMAIRE DU MOULIN;public;109.9
01143;ECOLE PRIMAIRE ARBERE;public;133.9
01033;ECOLE PRIMAIRE MARIUS PINARD;public;83.2
01451;ECOLE ELEMENTAIRE;public;107.1
50615;ECOLE PRIMAIRE DELISLE TOCQUEVILLE;public;107.3
50060;ECOLE DU PRE VERT;public;107.6
50523;ECOLE PRIMAIRE LA COLOMBE;public;101.4
50200;ECOLE PRIMAIRE;public;86.8
50129;ECOLE ELEMENTAIRE HAMEAU NOBLET;public;76.0
50095;ECOLE PRIMAIRE CANISY;public;98.8
50111;ECOLE PRIMAIRE;public;100.2
50237;ECOLE PUBLIQUE CATHERINE DIOR;public;92.8
50341;ECOLE ELEMENTAIRE A LEFILIATRE;public;93.2
50402;ECOLE ELEMENTAIRE LA FORGETTE;public;110.5
50030;ECOLE PRIMAIRE PRIVEE SAINTE MARIE MADELEINE;privé sous contrat;99.7
50147;ECOLE PRIMAIRE PRIVEE JEAN PAUL II;privé sous contrat;112.7
50129;ECOLE PRIMAIRE PRIVEE SAINTE MARIE EQUEURDREVILLE;privé sous contrat;113.0
50237;ECOLE PRIVEE SAINT MICHEL;privé sous contrat;98.4
50129;ECOLE PRIMAIRE PRIVEE SAINTE JEANNE D ARC;privé sous contrat;120.2
50484;ECOLE PRIMAIRE PRIVEE IMMACULEE CONCEPTION;privé sous contrat;96.9
50502;ECOLE PRIVEE SAINTE GENEVIEVE;privé sous contrat;110.0
50582;ECOLE PRIVEE SAINT MARTIN;privé sous contrat;93.8
50129;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE L ESPERANCE;privé sous contrat;111.7
50417;ECOLE PRIMAIRE;public;89.1
50592;ECOLE PRIMAIRE;public;99.6
50363;ECOLE PRIMAIRE GILLES BEAUFILS;public;97.8
50129;ECOLE ELEMENTAIRE JEAN ZAY;public;105.7
50342;ECOLE PRIMAIRE GUILLAUME DE NORMANDIE;public;86.6
50484;ECOLE PRIMAIRE BEAUSEJOUR;public;89.6
50077;ECOLE PRIMAIRE;public;121.1
50463;ECOLE PRIMAIRE;public;85.6
50041;ECOLE PRIMAIRE LES ARBRES;public;101.0
50184;ECOLE PRIMAIRE;public;100.6
50615;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;privé sous contrat;108.1
50129;ECOLE ELEMENTAIRE MARIE LAMOTTE;public;112.2
50388;ECOLE PRIMAIRE;public;105.6
50492;GROUPE SCOLAIRE JEAN PREROUX;public;104.5
50129;ECOLE PRIMAIRE LEON BLUM;public;97.2
50129;ECOLE ELEMENTAIRE JEAN GOUBERT;public;103.2
50629;ECOLE PRIMAIRE;public;94.8
50147;ECOLE PRIMAIRE PONT DE SOULLES;public;91.3
50228;ECOLE PRIMAIRE LE CLOS MARGUERITE;public;96.7
50601;ECOLE PRIMAIRE ARTHUR LE DUC;public;96.3
50639;ECOLE ELEMENTAIRE JACQUES PREVERT;public;95.7
50332;ECOLE PRIMAIRE LES CHARDONS BLEUS;public;96.5
50419;ECOLE PRIMAIRE ANDRE DESPONTS;public;101.0
50025;ECOLE PRIMAIRE PIERRE MENDES FRANCE;public;108.1
50218;ECOLE PRIMAIRE DOCTEURS LANOS;public;116.8
51163;ECOLE ELEMENTAIRE;public;88.9
51265;ECOLE PRIMAIRE;public;100.1
51432;ECOLE PRIMAIRE;public;78.6
51044;ECOLE PRIMAIRE;public;125.2
51183;ECOLE ELEMENTAIRE LE VILLAGE;public;110.1
51486;ECOLE PRIMAIRE;public;101.9
51454;ECOLE ELEMENTAIRE GALLIENI;public;74.6
51454;ECOLE ELEMENTAIRE POMMERY;public;94.1
51108;ECOLE PRIMAIRE CLOVIS JACQUIERT;public;96.2
51617;ECOLE PRIMAIRE;public;117.6
51656;ECOLE ELEMENTAIRE LES CARRIERES;public;117.4
