insee_code,categorie_terrain,commune_name,median_price_m2,q1_price_m2,q3_price_m2,nb_transactions,perc_bare_land,dispersion_index
63465,Terrains Standards,VIVEROLS,98.27217125382263,1.0137462467201068,248.21714285714285,23,0.5652173913043478,2.515497454227734
63469,Terrains Standards,VOLLORE-VILLE,129.74945111713805,7.2868021372375775,318.51851851851853,24,0.8333333333333334,2.3987131637289187
63470,Micro-terrains,VOLVIC,2500.0,1769.6078431372548,6667.688301282051,11,0.8181818181818182,1.9592321832579183
63470,Terrains Standards,VOLVIC,1247.470112305277,547.0495391705069,1367.1270718232045,20,0.55,0.6573925295390248
63471,Terrains Standards,YOUX,74.33380084151473,52.15608465608466,154.72464146138748,19,0.6842105263157895,1.3798373773996397
63472,Terrains Standards,YRONDE-ET-BURON,1061.2,537.3142857142857,1061.2,7,0.7142857142857143,0.4936729309137904
63473,Terrains Standards,YSSAC-LA-TOURETTE,226.84931506849315,106.79611650485437,893.0847457627119,13,0.38461538461538464,3.466127411583551
64005,Terrains Standards,ABOS,386.13861386138615,322.1008384622246,417.83566207087995,7,0.5714285714285714,0.24792864575574847
64009,Terrains Standards,AHETZE,1472.2991452991453,606.0575860256945,1724.437075471698,16,0.4375,0.7596143032595245
64010,Terrains Standards,AICIRITS-CAMOU-SUHAST,520.0,452.6022304832714,520.0,9,0.4444444444444444,0.12961109522447808
64018,Terrains Standards,AMENDEUIX-ONEIX,307.19294068484294,213.76736471076094,552.1838496698832,8,0.75,1.1016414771923824
64021,Terrains Standards,ANDOINS,288.5839980482838,231.83723489395757,432.41988950276243,8,0.5,0.6950581320009463
64023,Terrains Standards,ANGAIS,348.485401459854,147.8181818181818,435.8692096429661,8,0.375,0.8265798986646163
64024,Micro-terrains,ANGLET,17304.31002710027,3319.5484004412574,29215.208333333336,32,0.96875,1.4964861293132694
64024,Terrains Standards,ANGLET,1606.5118513773223,998.1909181768174,2388.7633485888637,192,0.5052083333333334,0.8655849187915152
64029,Terrains Standards,ARAMITS,443.1970673183737,327.92785714285714,1115.327380952381,10,0.6,1.7766352304039275
64035,Terrains Standards,ARBONNE,1183.9622641509434,822.3684210526316,1891.8918918918919,21,0.5238095238095238,0.9033425331391363
64037,Terrains Standards,ARBUS,551.9540275360025,231.85035140337527,836.2676056338029,10,0.7,1.0950499934362796
64038,Terrains Standards,ARCANGUES,1164.6575247524754,382.9656398104265,1679.07,27,0.5925925925925926,1.112863080041521
64040,Terrains Standards,ARETTE,97.5609756097561,3.171247357293869,522.7790432801822,9,0.5555555555555556,5.3259799082096055
64042,Terrains Standards,ARGAGNON,190.75,178.03659326424872,195.36375523012552,8,0.5,0.09083702210158216
64043,Terrains Standards,ARGELOS,362.8205128205128,353.75,362.8205128205128,9,0.6666666666666666,0.02499999999999999
64051,Terrains Standards,ARRAUTE-CHARRITTE,333.7,316.35709219858154,1390.3807060772776,7,0.5714285714285714,3.2185304581321432
64052,Terrains Standards,ARRICAU BORDES,561.0083512937039,450.3667481662592,736.8,10,0.7,0.510568605927552
64054,Terrains Standards,ARROS DE NAY,111.11675126903553,82.10180623973727,125.0,5,0.2,0.3860641466775586
64057,Micro-terrains,ARTHEZ DE BEARN,4665.379665379665,1667.7653263019115,6422.305764411028,6,0.8333333333333334,1.019111150458147
64057,Terrains Standards,ARTHEZ DE BEARN,319.76669716376944,194.29752066115702,385.3417861080485,25,0.64,0.5974489124145645
64060,Terrains Standards,ARTIGUELOUVE,643.6310043668122,248.9591364687741,814.1112618724559,17,0.47058823529411764,0.8780685230657339
64061,Terrains Standards,ARTIX,298.20359281437123,201.67127071823205,415.2249134948097,17,0.4117647058823529,0.7161337016804914
64062,Terrains Standards,ARUDY,331.2368972746331,261.90288713910763,397.6311336717428,18,0.5555555555555556,0.4097618582029556
64063,Terrains Standards,ARZACQ ARRAZIGUET,308.8888888888889,149.1025641025641,767.8571428571429,15,0.3333333333333333,2.0031623053205787
64065,Micro-terrains,ASCAIN,5000.0,1.393939393939394,15263.157894736842,5,1.0,3.0523527910685804
64065,Terrains Standards,ASCAIN,1306.016,1037.05,1451.0,38,0.5526315789473685,0.3169563006885061
64066,Terrains Standards,ASCARAT,159.45330296127563,126.36363636363636,159.63532727972455,7,0.7142857142857143,0.20866103303089595
64067,Terrains Standards,ASSAT,445.25858317064376,354.94463229078616,728.5034937888199,16,0.4375,0.8389706018420956
64068,Terrains Standards,ASSON,408.0427708042771,229.80122666070372,536.9136842105263,30,0.5333333333333333,0.7526477112791026
